case_id,imposing_country,hs_4digit,target_country,start_ym,start_date,end_date,date_type,regulation_type,regulation_status,is_korea_target,tariff_clean
4180,TH,7210,중국,2021-11,2021-11-13,2026-11-12,confirmed,반덤핑,규제중,1,"ㅇ 판정결과  ·  한국 : 0 ~ 22.67%  ·  중국 : 0 ~ 17.46%  ·  대만 : 4.28 ~ 20.45%   ·  EU : 5.82% * 유예기간 종료, 2023.11.13부터 부과 시작 (~2026.11.12 까지)"
4180,TH,7210,대만,2021-11,2021-11-13,2026-11-12,confirmed,반덤핑,규제중,1,"ㅇ 판정결과  ·  한국 : 0 ~ 22.67%  ·  중국 : 0 ~ 17.46%  ·  대만 : 4.28 ~ 20.45%   ·  EU : 5.82% * 유예기간 종료, 2023.11.13부터 부과 시작 (~2026.11.12 까지)"
4180,TH,7210,EU,2021-11,2021-11-13,2026-11-12,confirmed,반덤핑,규제중,1,"ㅇ 판정결과  ·  한국 : 0 ~ 22.67%  ·  중국 : 0 ~ 17.46%  ·  대만 : 4.28 ~ 20.45%   ·  EU : 5.82% * 유예기간 종료, 2023.11.13부터 부과 시작 (~2026.11.12 까지)"
4182,TH,7219,인도네시아,2022-11,2022-11-30,2027-11-29,confirmed,반덤핑,규제중,0,ㅇ 판정결과   ·  인도네시아 : 6.28 ~ 51.69%   ·  말레이시아 : 15.23 ~ 35.25% 
4182,TH,7219,말레이시아,2022-11,2022-11-30,2027-11-29,confirmed,반덤핑,규제중,0,ㅇ 판정결과   ·  인도네시아 : 6.28 ~ 51.69%   ·  말레이시아 : 15.23 ~ 35.25% 
4184,TH,7210,중국,2013-01,2013-01-10,2029-12-19,confirmed,반덤핑,규제중,1,ㅇ 판정결과   ·  중국 : 0 ~ 29.50%   ·  한국 : 0 ~ 22.55%  ·  대만 : 5.85 ~ 24.14% * 일몰재심 후 5년 규제 연장 결정(2024.12.19)
4184,TH,7210,한국,2013-01,2013-01-10,2029-12-19,confirmed,반덤핑,규제중,1,ㅇ 판정결과   ·  중국 : 0 ~ 29.50%   ·  한국 : 0 ~ 22.55%  ·  대만 : 5.85 ~ 24.14% * 일몰재심 후 5년 규제 연장 결정(2024.12.19)
4184,TH,7210,대만,2013-01,2013-01-10,2029-12-19,confirmed,반덤핑,규제중,1,ㅇ 판정결과   ·  중국 : 0 ~ 29.50%   ·  한국 : 0 ~ 22.55%  ·  대만 : 5.85 ~ 24.14% * 일몰재심 후 5년 규제 연장 결정(2024.12.19)
4185,TH,7210,베트남,2017-03,2017-03-25,2028-05-08,confirmed,반덤핑,규제중,0,ㅇ 판정결과 : 4.30 ~ 60.26% * 일몰재심 후 규제 연장 결정(2023.5.8~)
4186,TH,7210,중국,2021-09,2021-09-07,2026-09-06,confirmed,반덤핑,규제중,0,ㅇ 판정결과 : 3.05 ~ 37.54%
4187,TH,7226,중국,2012-12,2012-12-26,2029-11-07,confirmed,반덤핑,규제중,0,ㅇ 판정결과 : 14.28 ~ 19.47% * 일몰재심 후 5년 규제 연장 결정(2024.11.7)
4188,TH,7208,중국,2011-08,2011-08-12,2028-07-10,confirmed,반덤핑,규제중,0,ㅇ 판정결과   ·  중국 : 30.91%   ·  말레이시아 : 23.57 ~ 42.51% * 일몰재심후 규제 연장(2023.7.11~)
4188,TH,7208,말레이시아,2011-08,2011-08-12,2028-07-10,confirmed,반덤핑,규제중,0,ㅇ 판정결과   ·  중국 : 30.91%   ·  말레이시아 : 23.57 ~ 42.51% * 일몰재심후 규제 연장(2023.7.11~)
4190,TH,7211,베트남,2021-12,2021-12-01,2026-11-30,confirmed,반덤핑,규제중,0,ㅇ 판정결과  ·  베트남 : 24.38 ~ 42.34%  ·  이집트 : 4.74 ~ 6.20%
4190,TH,7211,이집트,2021-12,2021-12-01,2026-11-30,confirmed,반덤핑,규제중,0,ㅇ 판정결과  ·  베트남 : 24.38 ~ 42.34%  ·  이집트 : 4.74 ~ 6.20%
4191,TH,7211,한국,2003-05,2003-05-27,2026-06-08,confirmed,반덤핑,규제중,1,"ㅇ 판정결과  ·  한국 : 2.81 ~ 58.85%  ·  알제리 : 33.26%  ·  아르헨티나 : 37.94 ~ 53.09%  ·  러시아 : 24.20 ~ 35.17%  ·  루마니아 : 27.95%  ·  슬로바키아 : 51.95%  ·  인도 : 20.02 ~ 31.92%  ·  인도네시아 : 24.48%  ·  일본 : 0 ~ 36.25%  ·  카자흐스탄 : 68.11 ~ 109.25%  ·  남아공 : 128.11%  ·  대만 : 3.45 ~ 25.15%  ·  우크라이나 : 30.45 ~ 67.69%  ·  베네수엘라 : 78.44% * 단, 2021.6.9부터 6개월간 CIF의 0% 적용(부과 유예)"
4191,TH,7211,알제리,2003-05,2003-05-27,2026-06-08,confirmed,반덤핑,규제중,1,"ㅇ 판정결과  ·  한국 : 2.81 ~ 58.85%  ·  알제리 : 33.26%  ·  아르헨티나 : 37.94 ~ 53.09%  ·  러시아 : 24.20 ~ 35.17%  ·  루마니아 : 27.95%  ·  슬로바키아 : 51.95%  ·  인도 : 20.02 ~ 31.92%  ·  인도네시아 : 24.48%  ·  일본 : 0 ~ 36.25%  ·  카자흐스탄 : 68.11 ~ 109.25%  ·  남아공 : 128.11%  ·  대만 : 3.45 ~ 25.15%  ·  우크라이나 : 30.45 ~ 67.69%  ·  베네수엘라 : 78.44% * 단, 2021.6.9부터 6개월간 CIF의 0% 적용(부과 유예)"
4191,TH,7211,아르헨티나,2003-05,2003-05-27,2026-06-08,confirmed,반덤핑,규제중,1,"ㅇ 판정결과  ·  한국 : 2.81 ~ 58.85%  ·  알제리 : 33.26%  ·  아르헨티나 : 37.94 ~ 53.09%  ·  러시아 : 24.20 ~ 35.17%  ·  루마니아 : 27.95%  ·  슬로바키아 : 51.95%  ·  인도 : 20.02 ~ 31.92%  ·  인도네시아 : 24.48%  ·  일본 : 0 ~ 36.25%  ·  카자흐스탄 : 68.11 ~ 109.25%  ·  남아공 : 128.11%  ·  대만 : 3.45 ~ 25.15%  ·  우크라이나 : 30.45 ~ 67.69%  ·  베네수엘라 : 78.44% * 단, 2021.6.9부터 6개월간 CIF의 0% 적용(부과 유예)"
4191,TH,7211,러시아,2003-05,2003-05-27,2026-06-08,confirmed,반덤핑,규제중,1,"ㅇ 판정결과  ·  한국 : 2.81 ~ 58.85%  ·  알제리 : 33.26%  ·  아르헨티나 : 37.94 ~ 53.09%  ·  러시아 : 24.20 ~ 35.17%  ·  루마니아 : 27.95%  ·  슬로바키아 : 51.95%  ·  인도 : 20.02 ~ 31.92%  ·  인도네시아 : 24.48%  ·  일본 : 0 ~ 36.25%  ·  카자흐스탄 : 68.11 ~ 109.25%  ·  남아공 : 128.11%  ·  대만 : 3.45 ~ 25.15%  ·  우크라이나 : 30.45 ~ 67.69%  ·  베네수엘라 : 78.44% * 단, 2021.6.9부터 6개월간 CIF의 0% 적용(부과 유예)"
4191,TH,7211,루마니아,2003-05,2003-05-27,2026-06-08,confirmed,반덤핑,규제중,1,"ㅇ 판정결과  ·  한국 : 2.81 ~ 58.85%  ·  알제리 : 33.26%  ·  아르헨티나 : 37.94 ~ 53.09%  ·  러시아 : 24.20 ~ 35.17%  ·  루마니아 : 27.95%  ·  슬로바키아 : 51.95%  ·  인도 : 20.02 ~ 31.92%  ·  인도네시아 : 24.48%  ·  일본 : 0 ~ 36.25%  ·  카자흐스탄 : 68.11 ~ 109.25%  ·  남아공 : 128.11%  ·  대만 : 3.45 ~ 25.15%  ·  우크라이나 : 30.45 ~ 67.69%  ·  베네수엘라 : 78.44% * 단, 2021.6.9부터 6개월간 CIF의 0% 적용(부과 유예)"
4191,TH,7211,슬로바키아,2003-05,2003-05-27,2026-06-08,confirmed,반덤핑,규제중,1,"ㅇ 판정결과  ·  한국 : 2.81 ~ 58.85%  ·  알제리 : 33.26%  ·  아르헨티나 : 37.94 ~ 53.09%  ·  러시아 : 24.20 ~ 35.17%  ·  루마니아 : 27.95%  ·  슬로바키아 : 51.95%  ·  인도 : 20.02 ~ 31.92%  ·  인도네시아 : 24.48%  ·  일본 : 0 ~ 36.25%  ·  카자흐스탄 : 68.11 ~ 109.25%  ·  남아공 : 128.11%  ·  대만 : 3.45 ~ 25.15%  ·  우크라이나 : 30.45 ~ 67.69%  ·  베네수엘라 : 78.44% * 단, 2021.6.9부터 6개월간 CIF의 0% 적용(부과 유예)"
4191,TH,7211,인도,2003-05,2003-05-27,2026-06-08,confirmed,반덤핑,규제중,1,"ㅇ 판정결과  ·  한국 : 2.81 ~ 58.85%  ·  알제리 : 33.26%  ·  아르헨티나 : 37.94 ~ 53.09%  ·  러시아 : 24.20 ~ 35.17%  ·  루마니아 : 27.95%  ·  슬로바키아 : 51.95%  ·  인도 : 20.02 ~ 31.92%  ·  인도네시아 : 24.48%  ·  일본 : 0 ~ 36.25%  ·  카자흐스탄 : 68.11 ~ 109.25%  ·  남아공 : 128.11%  ·  대만 : 3.45 ~ 25.15%  ·  우크라이나 : 30.45 ~ 67.69%  ·  베네수엘라 : 78.44% * 단, 2021.6.9부터 6개월간 CIF의 0% 적용(부과 유예)"
4191,TH,7211,인도네시아,2003-05,2003-05-27,2026-06-08,confirmed,반덤핑,규제중,1,"ㅇ 판정결과  ·  한국 : 2.81 ~ 58.85%  ·  알제리 : 33.26%  ·  아르헨티나 : 37.94 ~ 53.09%  ·  러시아 : 24.20 ~ 35.17%  ·  루마니아 : 27.95%  ·  슬로바키아 : 51.95%  ·  인도 : 20.02 ~ 31.92%  ·  인도네시아 : 24.48%  ·  일본 : 0 ~ 36.25%  ·  카자흐스탄 : 68.11 ~ 109.25%  ·  남아공 : 128.11%  ·  대만 : 3.45 ~ 25.15%  ·  우크라이나 : 30.45 ~ 67.69%  ·  베네수엘라 : 78.44% * 단, 2021.6.9부터 6개월간 CIF의 0% 적용(부과 유예)"
4191,TH,7211,일본,2003-05,2003-05-27,2026-06-08,confirmed,반덤핑,규제중,1,"ㅇ 판정결과  ·  한국 : 2.81 ~ 58.85%  ·  알제리 : 33.26%  ·  아르헨티나 : 37.94 ~ 53.09%  ·  러시아 : 24.20 ~ 35.17%  ·  루마니아 : 27.95%  ·  슬로바키아 : 51.95%  ·  인도 : 20.02 ~ 31.92%  ·  인도네시아 : 24.48%  ·  일본 : 0 ~ 36.25%  ·  카자흐스탄 : 68.11 ~ 109.25%  ·  남아공 : 128.11%  ·  대만 : 3.45 ~ 25.15%  ·  우크라이나 : 30.45 ~ 67.69%  ·  베네수엘라 : 78.44% * 단, 2021.6.9부터 6개월간 CIF의 0% 적용(부과 유예)"
4191,TH,7211,카자흐스탄,2003-05,2003-05-27,2026-06-08,confirmed,반덤핑,규제중,1,"ㅇ 판정결과  ·  한국 : 2.81 ~ 58.85%  ·  알제리 : 33.26%  ·  아르헨티나 : 37.94 ~ 53.09%  ·  러시아 : 24.20 ~ 35.17%  ·  루마니아 : 27.95%  ·  슬로바키아 : 51.95%  ·  인도 : 20.02 ~ 31.92%  ·  인도네시아 : 24.48%  ·  일본 : 0 ~ 36.25%  ·  카자흐스탄 : 68.11 ~ 109.25%  ·  남아공 : 128.11%  ·  대만 : 3.45 ~ 25.15%  ·  우크라이나 : 30.45 ~ 67.69%  ·  베네수엘라 : 78.44% * 단, 2021.6.9부터 6개월간 CIF의 0% 적용(부과 유예)"
4191,TH,7211,남아공,2003-05,2003-05-27,2026-06-08,confirmed,반덤핑,규제중,1,"ㅇ 판정결과  ·  한국 : 2.81 ~ 58.85%  ·  알제리 : 33.26%  ·  아르헨티나 : 37.94 ~ 53.09%  ·  러시아 : 24.20 ~ 35.17%  ·  루마니아 : 27.95%  ·  슬로바키아 : 51.95%  ·  인도 : 20.02 ~ 31.92%  ·  인도네시아 : 24.48%  ·  일본 : 0 ~ 36.25%  ·  카자흐스탄 : 68.11 ~ 109.25%  ·  남아공 : 128.11%  ·  대만 : 3.45 ~ 25.15%  ·  우크라이나 : 30.45 ~ 67.69%  ·  베네수엘라 : 78.44% * 단, 2021.6.9부터 6개월간 CIF의 0% 적용(부과 유예)"
4191,TH,7211,대만,2003-05,2003-05-27,2026-06-08,confirmed,반덤핑,규제중,1,"ㅇ 판정결과  ·  한국 : 2.81 ~ 58.85%  ·  알제리 : 33.26%  ·  아르헨티나 : 37.94 ~ 53.09%  ·  러시아 : 24.20 ~ 35.17%  ·  루마니아 : 27.95%  ·  슬로바키아 : 51.95%  ·  인도 : 20.02 ~ 31.92%  ·  인도네시아 : 24.48%  ·  일본 : 0 ~ 36.25%  ·  카자흐스탄 : 68.11 ~ 109.25%  ·  남아공 : 128.11%  ·  대만 : 3.45 ~ 25.15%  ·  우크라이나 : 30.45 ~ 67.69%  ·  베네수엘라 : 78.44% * 단, 2021.6.9부터 6개월간 CIF의 0% 적용(부과 유예)"
4191,TH,7211,우크라이나,2003-05,2003-05-27,2026-06-08,confirmed,반덤핑,규제중,1,"ㅇ 판정결과  ·  한국 : 2.81 ~ 58.85%  ·  알제리 : 33.26%  ·  아르헨티나 : 37.94 ~ 53.09%  ·  러시아 : 24.20 ~ 35.17%  ·  루마니아 : 27.95%  ·  슬로바키아 : 51.95%  ·  인도 : 20.02 ~ 31.92%  ·  인도네시아 : 24.48%  ·  일본 : 0 ~ 36.25%  ·  카자흐스탄 : 68.11 ~ 109.25%  ·  남아공 : 128.11%  ·  대만 : 3.45 ~ 25.15%  ·  우크라이나 : 30.45 ~ 67.69%  ·  베네수엘라 : 78.44% * 단, 2021.6.9부터 6개월간 CIF의 0% 적용(부과 유예)"
4191,TH,7211,베네수엘라,2003-05,2003-05-27,2026-06-08,confirmed,반덤핑,규제중,1,"ㅇ 판정결과  ·  한국 : 2.81 ~ 58.85%  ·  알제리 : 33.26%  ·  아르헨티나 : 37.94 ~ 53.09%  ·  러시아 : 24.20 ~ 35.17%  ·  루마니아 : 27.95%  ·  슬로바키아 : 51.95%  ·  인도 : 20.02 ~ 31.92%  ·  인도네시아 : 24.48%  ·  일본 : 0 ~ 36.25%  ·  카자흐스탄 : 68.11 ~ 109.25%  ·  남아공 : 128.11%  ·  대만 : 3.45 ~ 25.15%  ·  우크라이나 : 30.45 ~ 67.69%  ·  베네수엘라 : 78.44% * 단, 2021.6.9부터 6개월간 CIF의 0% 적용(부과 유예)"
4192,TH,7209,중국,2014-02,2014-02-06,2025-01-24,confirmed,반덤핑,규제중,0,"ㅇ 판정결과   ·  중국 : 9.24 ~ 20.11%   ·  대만 : 4.22 ~ 17.47%   ·  베트남 : 14.35%* 일몰재심중(2025.1.23~)(재심기간중 부과기간 연장, 2025.1.25부터 1년 이내)"
4192,TH,7209,대만,2014-02,2014-02-06,2025-01-24,confirmed,반덤핑,규제중,0,"ㅇ 판정결과   ·  중국 : 9.24 ~ 20.11%   ·  대만 : 4.22 ~ 17.47%   ·  베트남 : 14.35%* 일몰재심중(2025.1.23~)(재심기간중 부과기간 연장, 2025.1.25부터 1년 이내)"
4192,TH,7209,베트남,2014-02,2014-02-06,2025-01-24,confirmed,반덤핑,규제중,0,"ㅇ 판정결과   ·  중국 : 9.24 ~ 20.11%   ·  대만 : 4.22 ~ 17.47%   ·  베트남 : 14.35%* 일몰재심중(2025.1.23~)(재심기간중 부과기간 연장, 2025.1.25부터 1년 이내)"
4198,TH,7219,베트남,2024-09,2024-09-26,,investigating,반덤핑,조사중,0,
4238,TR,7208,한국,2022-07,2022-07-07,2027-07-07,confirmed,반덤핑,규제중,1,ㅇ 판정결과  ·  EU : 7 ~ 12.8% CIF  ·  한국 : 7 ~ 8.95% CIF
4238,TR,7208,EU,2022-07,2022-07-07,2027-07-07,confirmed,반덤핑,규제중,1,ㅇ 판정결과  ·  EU : 7 ~ 12.8% CIF  ·  한국 : 7 ~ 8.95% CIF
4301,TR,7210,중국,2017-11,2017-11-29,2028-10-31,confirmed,반덤핑,규제중,0,ㅇ 판정결과 : 16.89 ~ 22.55%
4312,TR,7210,중국,2024-10,2024-10-11,2029-10-11,confirmed,반덤핑,규제중,0,ㅇ 판정결과 : 15.42 ~ 43.31%
4314,TR,7210,러시아,2024-10,2024-10-11,2029-10-11,confirmed,반덤핑,규제중,0,ㅇ 판정결과 : 15.42 ~ 43.31%
4315,TR,7210,일본,2023-10,2023-10-29,,investigating,반덤핑,조사중,0,
4327,TR,7220,중국,2024-06,2024-06-28,,investigating,반덤핑,조사중,0,
4327,TR,7220,인도네시아,2024-06,2024-06-28,,investigating,반덤핑,조사중,0,
4330,TR,7210,한국,2024-12,2024-12-25,,investigating,반덤핑,조사중,1,
4330,TR,7210,중국,2024-12,2024-12-25,,investigating,반덤핑,조사중,1,
4338,TW,7210,중국,2016-08,2016-08-22,2027-09-13,confirmed,반덤핑,규제중,1,ㅇ 판정결과  ·  중국 : 4.72 ~ 43.38%  ·  한국 : 77.30%
4338,TW,7210,한국,2016-08,2016-08-22,2027-09-13,confirmed,반덤핑,규제중,1,ㅇ 판정결과  ·  중국 : 4.72 ~ 43.38%  ·  한국 : 77.30%
4340,TW,7220,한국,2013-08,2013-08-15,2030-03-17,confirmed,반덤핑,규제중,1,ㅇ 판정결과   ·  한국 : 37.65%   ·  중국 : 38.11% * 일몰재심후 규제 연장 결정(~2030.3.17)
4340,TW,7220,중국,2013-08,2013-08-15,2030-03-17,confirmed,반덤핑,규제중,1,ㅇ 판정결과   ·  한국 : 37.65%   ·  중국 : 38.11% * 일몰재심후 규제 연장 결정(~2030.3.17)
4342,TW,7208,브라질,2016-08,2016-08-22,2027-09-13,confirmed,반덤핑,규제중,1,ㅇ 판정결과   ·  브라질 : 31.10%  ·  중국 : 59.57%  ·  인도 : 32.82%  ·  인도네시아 : 42.91%  ·  한국 : 5.80 ~ 80.50%  ·  우크라이나 : 49.29%*     * 잠정 유예 : 2022.9.14 ~ 2025.9.13
4342,TW,7208,중국,2016-08,2016-08-22,2027-09-13,confirmed,반덤핑,규제중,1,ㅇ 판정결과   ·  브라질 : 31.10%  ·  중국 : 59.57%  ·  인도 : 32.82%  ·  인도네시아 : 42.91%  ·  한국 : 5.80 ~ 80.50%  ·  우크라이나 : 49.29%*     * 잠정 유예 : 2022.9.14 ~ 2025.9.13
4342,TW,7208,인도,2016-08,2016-08-22,2027-09-13,confirmed,반덤핑,규제중,1,ㅇ 판정결과   ·  브라질 : 31.10%  ·  중국 : 59.57%  ·  인도 : 32.82%  ·  인도네시아 : 42.91%  ·  한국 : 5.80 ~ 80.50%  ·  우크라이나 : 49.29%*     * 잠정 유예 : 2022.9.14 ~ 2025.9.13
4342,TW,7208,인도네시아,2016-08,2016-08-22,2027-09-13,confirmed,반덤핑,규제중,1,ㅇ 판정결과   ·  브라질 : 31.10%  ·  중국 : 59.57%  ·  인도 : 32.82%  ·  인도네시아 : 42.91%  ·  한국 : 5.80 ~ 80.50%  ·  우크라이나 : 49.29%*     * 잠정 유예 : 2022.9.14 ~ 2025.9.13
4342,TW,7208,한국,2016-08,2016-08-22,2027-09-13,confirmed,반덤핑,규제중,1,ㅇ 판정결과   ·  브라질 : 31.10%  ·  중국 : 59.57%  ·  인도 : 32.82%  ·  인도네시아 : 42.91%  ·  한국 : 5.80 ~ 80.50%  ·  우크라이나 : 49.29%*     * 잠정 유예 : 2022.9.14 ~ 2025.9.13
4342,TW,7208,우크라이나,2016-08,2016-08-22,2027-09-13,confirmed,반덤핑,규제중,1,ㅇ 판정결과   ·  브라질 : 31.10%  ·  중국 : 59.57%  ·  인도 : 32.82%  ·  인도네시아 : 42.91%  ·  한국 : 5.80 ~ 80.50%  ·  우크라이나 : 49.29%*     * 잠정 유예 : 2022.9.14 ~ 2025.9.13
4347,TW,7208,중국,2025-03,2025-03-11,,investigating,반덤핑,조사중,0,
4352,UA,7214,러시아,2018-02,2018-02-28,2029-04-16,confirmed,반덤핑,규제중,0,ㅇ 판정결과 : 15.21%* 일몰재심 후 규제 5년 연장(2024.4.17~)* 러시아산 제품에 대해서는 2022년 4월 9일부터 수입전면금지
4353,UA,7212,러시아,2019-07,2019-07-28,2024-07-28,confirmed,반덤핑,규제중,0,ㅇ 판정결과  ·  러시아 : 47.57%  ·  중국 : 22.78%* 일몰재심중(2024.5.22~)* 러시아산 제품에 대해서는 2022년 4월 9일부터 수입전면금지
4353,UA,7212,중국,2019-07,2019-07-28,2024-07-28,confirmed,반덤핑,규제중,0,ㅇ 판정결과  ·  러시아 : 47.57%  ·  중국 : 22.78%* 일몰재심중(2024.5.22~)* 러시아산 제품에 대해서는 2022년 4월 9일부터 수입전면금지
4360,UA,7214,벨라루스,2020-01,2020-01-02,2025-01-01,confirmed,반덤핑,규제중,0,ㅇ 판정결과   ·  벨라루스 :  47.31 ~ 79.27%  ·  몰도바 : 13.80 ~ 35.37%* 일몰재심중(2025.1.3~)
4360,UA,7214,몰도바,2020-01,2020-01-02,2025-01-01,confirmed,반덤핑,규제중,0,ㅇ 판정결과   ·  벨라루스 :  47.31 ~ 79.27%  ·  몰도바 : 13.80 ~ 35.37%* 일몰재심중(2025.1.3~)
4426,US,7209,한국,2016-07,2016-07-21,2027-08-24,confirmed,반덤핑,규제중,1,ㅇ 판정결과   ·  한국 : ~48.00%  ·  인도 : 7.60%  ·  영국 : 5.40 ~ 25.17%  ·  일본 : 71.35%  ·  중국 : 265.79* 일몰재심 결과 규제 연장(~2027.8.24)
4426,US,7209,인도,2016-07,2016-07-21,2027-08-24,confirmed,반덤핑,규제중,1,ㅇ 판정결과   ·  한국 : ~48.00%  ·  인도 : 7.60%  ·  영국 : 5.40 ~ 25.17%  ·  일본 : 71.35%  ·  중국 : 265.79* 일몰재심 결과 규제 연장(~2027.8.24)
4426,US,7209,영국,2016-07,2016-07-21,2027-08-24,confirmed,반덤핑,규제중,1,ㅇ 판정결과   ·  한국 : ~48.00%  ·  인도 : 7.60%  ·  영국 : 5.40 ~ 25.17%  ·  일본 : 71.35%  ·  중국 : 265.79* 일몰재심 결과 규제 연장(~2027.8.24)
4427,US,7209,한국,2016-09,2016-09-20,2027-08-18,confirmed,상계관세,규제중,1,ㅇ 판정결과  ·  한국 : 0.76~3.89%  ·  인도 : 10%  ·  러시아 : 0.62 ~ 6.95%* 일몰재심 결과 규제 연장(~2027.8.18)
4427,US,7209,인도,2016-09,2016-09-20,2027-08-18,confirmed,상계관세,규제중,1,ㅇ 판정결과  ·  한국 : 0.76~3.89%  ·  인도 : 10%  ·  러시아 : 0.62 ~ 6.95%* 일몰재심 결과 규제 연장(~2027.8.18)
4427,US,7209,영국,2016-09,2016-09-20,2027-08-18,confirmed,상계관세,규제중,1,ㅇ 판정결과  ·  한국 : 0.76~3.89%  ·  인도 : 10%  ·  러시아 : 0.62 ~ 6.95%* 일몰재심 결과 규제 연장(~2027.8.18)
4446,US,7210,한국,2016-07,2016-07-25,2027-08-16,confirmed,상계관세,규제중,1,ㅇ 판정결과  · 한국 : 0.82~6.48%  . 중국 : 39.05 ~ 241.07%  . 인도 : 6.12 ~530.74%  . 이탈리아 : 0.07~38.51%* 일몰재심 후 조치 연장(2022.8.17)* 재심 최종판정 : 2024.3.1
4446,US,7210,중국,2016-07,2016-07-25,2027-08-16,confirmed,상계관세,규제중,1,ㅇ 판정결과  · 한국 : 0.82~6.48%  . 중국 : 39.05 ~ 241.07%  . 인도 : 6.12 ~530.74%  . 이탈리아 : 0.07~38.51%* 일몰재심 후 조치 연장(2022.8.17)* 재심 최종판정 : 2024.3.1
4446,US,7210,인도,2016-07,2016-07-25,2027-08-16,confirmed,상계관세,규제중,1,ㅇ 판정결과  · 한국 : 0.82~6.48%  . 중국 : 39.05 ~ 241.07%  . 인도 : 6.12 ~530.74%  . 이탈리아 : 0.07~38.51%* 일몰재심 후 조치 연장(2022.8.17)* 재심 최종판정 : 2024.3.1
4446,US,7210,이탈리아,2016-07,2016-07-25,2027-08-16,confirmed,상계관세,규제중,1,ㅇ 판정결과  · 한국 : 0.82~6.48%  . 중국 : 39.05 ~ 241.07%  . 인도 : 6.12 ~530.74%  . 이탈리아 : 0.07~38.51%* 일몰재심 후 조치 연장(2022.8.17)* 재심 최종판정 : 2024.3.1
4483,US,7219,한국,1999-06,1999-06-08,2028-12-06,confirmed,상계관세,규제중,1,ㅇ 판정결과 : 0.54 ~ 4.64%* 일몰재심 결과 조치 연장(2023.10.24)* 일몰재심 부과명령 : 2023.12.7
4490,US,7219,벨기에,1999-05,1999-05-21,2027-08-03,confirmed,반덤핑,규제중,0,ㅇ 판정결과  ·  벨기에 : 9.86%  ·  남아공 : 37.77 ~ 77.00%  ·  대만 : 7.39 ~ 10.20%
4490,US,7219,남아공,1999-05,1999-05-21,2027-08-03,confirmed,반덤핑,규제중,0,ㅇ 판정결과  ·  벨기에 : 9.86%  ·  남아공 : 37.77 ~ 77.00%  ·  대만 : 7.39 ~ 10.20%
4490,US,7219,대만,1999-05,1999-05-21,2027-08-03,confirmed,반덤핑,규제중,0,ㅇ 판정결과  ·  벨기에 : 9.86%  ·  남아공 : 37.77 ~ 77.00%  ·  대만 : 7.39 ~ 10.20%
4517,US,7210,한국,2016-10,2016-10-03,2027-01-04,confirmed,상계관세,규제중,1,ㅇ 판정결과 :  3.89 ~ 41.64%
4562,US,7225,인도,1999-12,1999-12-29,2028-03-11,confirmed,반덤핑,규제중,1,ㅇ 판정결과  ·  인도 : 42.39%   .  인도네시아 : 52.42%  .  한국 : 6.09% * 2023.5.26 : 일몰재심 결과 조치 연장 결정 * 2024.9.11 연례재심 최종판정(한국: 0.0~0.98%)
4562,US,7225,인도네시아,1999-12,1999-12-29,2028-03-11,confirmed,반덤핑,규제중,1,ㅇ 판정결과  ·  인도 : 42.39%   .  인도네시아 : 52.42%  .  한국 : 6.09% * 2023.5.26 : 일몰재심 결과 조치 연장 결정 * 2024.9.11 연례재심 최종판정(한국: 0.0~0.98%)
4562,US,7225,한국,1999-12,1999-12-29,2028-03-11,confirmed,반덤핑,규제중,1,ㅇ 판정결과  ·  인도 : 42.39%   .  인도네시아 : 52.42%  .  한국 : 6.09% * 2023.5.26 : 일몰재심 결과 조치 연장 결정 * 2024.9.11 연례재심 최종판정(한국: 0.0~0.98%)
4572,US,7211,인도,1999-12,1999-12-14,2028-06-08,confirmed,상계관세,규제중,1,ㅇ 판정결과  ·  인도 : 12.82%   .  인도네시아 : 15.90~47.71%  .  한국 : 2.01 ~ 3.26%  * 2023.9.7 : 연례 재심 결과
4572,US,7211,인도네시아,1999-12,1999-12-14,2028-06-08,confirmed,상계관세,규제중,1,ㅇ 판정결과  ·  인도 : 12.82%   .  인도네시아 : 15.90~47.71%  .  한국 : 2.01 ~ 3.26%  * 2023.9.7 : 연례 재심 결과
4572,US,7211,한국,1999-12,1999-12-14,2028-06-08,confirmed,상계관세,규제중,1,ㅇ 판정결과  ·  인도 : 12.82%   .  인도네시아 : 15.90~47.71%  .  한국 : 2.01 ~ 3.26%  * 2023.9.7 : 연례 재심 결과
4579,US,7219,일본,1999-07,1999-07-27,2028-10-23,confirmed,반덤핑,규제중,0,"ㅇ 판정결과 : 40.18 ~ 57.87%* 일몰재심 최종판정(2023.10.24), 조치 유지"
4580,US,7219,한국,1999-07,1999-07-27,2028-12-06,confirmed,반덤핑,규제중,1,"ㅇ 판정결과 : 19.60% ~ 58.79%* 일몰재심 최종판정(2023.10.24), 조치 유지* 일몰재심 부과명령 : 2023.12.7"
4581,US,7219,대만,1998-09,1998-09-15,2026-08-15,confirmed,반덤핑,규제중,0,"ㅇ 판정결과 : 0.02% ~ 8.29%* 일몰재심 최종판정(2023.10.24), 조치 유지"
4585,US,7227,중국,2015-01,2015-01-08,2025-06-25,confirmed,반덤핑,규제중,0,ㅇ 판정결과 : 106.19% ~ 110.25%
